"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"67","Dietolive","974783$5.64%974.8k","70","60","65.52%","338.3",""
"69","Parisshelton","929696$5.38%929.7k","69","67","62.56%","322.7",""
"71","Duhd","896676$5.19%896.7k","-","75","61.77%","311.2",""
"50","Dohvyk","855934$4.95%855.9k","-","43","63.46%","297.1",""
"40","Stankdik","828430$4.79%828.4k","67","48","64.64%","287.5",""
"34","Furckinstein","802527$4.64%802.5k","67","28","73.52%","278.5",""
"55","Changó","785788$4.54%785.8k","67","50","72.49%","272.7",""
"22","Deadstrike","753161$4.36%753.2k","-","20","71.57%","261.4",""
"43","Hoebowjoe","751825$4.35%751.8k","69","38","53.96%","260.9",""
"44","Akecheta","741106$4.29%741.1k","-","42","67.97%","257.2",""
"52","Jáx","740015$4.28%740.0k","-","70","60.28%","256.8",""
"34","Buffymctank","732660$4.24%732.7k","-","37","65.91%","254.3",""
"72","Bandakar","675250$3.91%675.3k","-","66","85.78%","234.4",""
"33","Danty","648534$3.75%648.5k","-","26","73.25%","225.1",""
"25","Dayn","635848$3.68%635.8k","64","43","53.52%","220.7",""
"30","Ishney","621929$3.60%621.9k","73","18","66.64%","215.9",""
"60","Guliveris","619395$3.58%619.4k","-","49","78.93%","215.0",""
"27","Irisviiel","576622$3.33%576.6k","68","27","55.36%","200.1",""
"29","Marrco","569759$3.30%569.8k","67","30","57.22%","197.7",""
"57","Ratshot","510424$2.95%510.4k","63","70","54.00%","177.2",""
"26","Seadub","486502$2.81%486.5k","69","21","50.00%","168.9",""
"64","Pemberstone","480926$2.78%480.9k","-","67","79.27%","166.9",""
"9","Tumblebug","437082$2.53%437.1k","-","8","43.67%","151.7",""
"7","Dïrty","368293$2.13%368.3k","53","54","68.05%","127.8",""
"45","Ghazan","277604$1.61%277.6k","-","39","32.59%","96.3",""
"24","Crox","271811$1.57%271.8k","-","21","57.97%","94.3",""
"9","Valayra","233361$1.35%233.4k","-","-","43.95%","81.0",""
"93","Pythagorean","43679$0.25%43.7k","70","93","9.10%","15.2",""
"93","Grimtide","21040$0.12%21.0k","-","93","5.06%","7.3",""
"73","Slecht","16568$0.10%16.6k","69","73","5.04%","5.8",""
"90","Cubensis","1227$0.01%1.2k","66","90","0.00%","0.4",""
"95","Wangcake","1137$0.01%1.1k","70","95","0.52%","0.4",""
"-","Tauraheim","775$0.00%775.0","68","-","0.53%","0.3",""
"-","Shelton","175$0.00%175.0","68","-","0.00%","0.1",""
