"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"96","Guliveris","98542$6.69%98.5k","-","95","87.05%","425.3",""
"94","Duhd","75323$5.11%75.3k","70","91","54.07%","325.1",""
"97","Akecheta","74481$5.06%74.5k","68","96","72.54%","321.4",""
"96","Parisshelton","73327$4.98%73.3k","70","95","53.19%","316.5",""
"90","Bandakar","72982$4.95%73.0k","69","86","70.11%","315.0",""
"93","Jiero","72758$4.94%72.8k","73","86","69.72%","314.0",""
"76","Ultimecia","71162$4.83%71.2k","72","62","68.24%","307.1",""
"76","Gaunz","63185$4.29%63.2k","68","80","77.88%","272.7",""
"91","Changó","60182$4.09%60.2k","68","87","50.22%","259.7",""
"39","Urumettu","59652$4.05%59.7k","67","45","62.56%","257.4",""
"85","Stankdik","56009$3.80%56.0k","71","80","48.76%","241.7",""
"85","Crox","55502$3.77%55.5k","69","81","77.60%","239.5",""
"86","Synergy","55229$3.75%55.2k","67","95","45.09%","238.4",""
"80","Decimous","52874$3.59%52.9k","64","88","62.04%","228.2",""
"80","Dohvyk","51851$3.52%51.9k","70","74","58.16%","223.8",""
"76","Deadstrike","51693$3.51%51.7k","69","79","63.49%","223.1",""
"49","Tumblebug","50260$3.41%50.3k","70","35","55.49%","216.9",""
"74","Jáx","48417$3.29%48.4k","66","87","46.04%","209.0",""
"64","Kirilov","47327$3.21%47.3k","74","40","54.04%","204.3",""
"31","Irisviiel","46566$3.16%46.6k","72","13","54.97%","201.0",""
"99","Pemberstone","42778$2.90%42.8k","64","99","58.50%","184.6",""
"83","Fossett","38364$2.60%38.4k","71","73","52.77%","165.6",""
"45","Hoebowjoe","33137$2.25%33.1k","69","36","37.75%","143.0",""
"11","Ishney","32228$2.19%32.2k","72","7","48.86%","139.1",""
"43","Dïrty","32155$2.18%32.2k","63","60","43.36%","138.8",""
"17","Furkinstine","25545$1.73%25.5k","60","43","45.71%","110.2",""
"27","Ghazan","17125$1.16%17.1k","71","18","27.90%","73.9",""
"91","Necrohealya","5635$0.38%5.6k","71","90","21.83%","24.3",""
"85","Yunghelga","2072$0.14%2.1k","69","83","3.60%","8.9",""
"81","Wangcake","2011$0.14%2.0k","71","78","11.38%","8.7",""
"83","Tazdink","1803$0.12%1.8k","68","83","8.23%","7.8",""
"-","Milku","869$0.06%869.0","71","-","4.15%","3.8",""
"-","Slecht","639$0.04%639.0","69","-","2.76%","2.8",""
"-","Dirtywifeÿ","570$0.04%570.0","59","-","1.58%","2.5",""
"-","Dietolive","568$0.04%568.0","-","-","0.00%","2.5",""
"47","Pythagorean","239$0.02%239.0","70","45","0.00%","1.0",""
"54","Tauraheim","38$0.00%38.0","71","51","0.00%","0.2",""
