"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"61","Funk","1047081$5.01%1.05m","-","88","61.38%","307.5",""
"39","Impervious","956846$4.58%956.8k","-","53","66.20%","281.0",""
"50","Spicyhot","887617$4.25%887.6k","-","64","73.90%","260.6",""
"28","Deadstrike","877626$4.20%877.6k","65","44","66.24%","257.7",""
"54","Flesharrow","872742$4.18%872.7k","69","55","64.26%","256.3",""
"34","Flatzz","870136$4.17%870.1k","-","38","63.54%","255.5",""
"48","Valara","857084$4.10%857.1k","66","60","53.37%","251.7",""
"21","Overbit","839934$4.02%839.9k","62","47","62.95%","246.6",""
"45","Mogs","836418$4.00%836.4k","63","69","53.29%","245.6",""
"39","Hoebowjoe","833891$3.99%833.9k","66","50","50.95%","244.9",""
"64","Jiero","821615$3.93%821.6k","-","67","71.83%","241.3",""
"33","Muhhgi","820391$3.93%820.4k","-","36","66.71%","240.9",""
"43","Changó","818668$3.92%818.7k","-","37","58.53%","240.4",""
"17","Chainguin","760055$3.64%760.1k","66","24","57.66%","223.2",""
"38","Dirtÿ","678789$3.25%678.8k","64","53","53.89%","199.3",""
"48","Cavander","656335$3.14%656.3k","66","62","44.92%","192.7",""
"24","Trii","655305$3.14%655.3k","-","24","48.12%","192.4",""
"23","Kirilov","653129$3.13%653.1k","65","36","48.14%","191.8",""
"13","Slybanana","635167$3.04%635.2k","62","29","57.57%","186.5",""
"16","Claudiu","630495$3.02%630.5k","65","23","42.87%","185.1",""
"38","Fossett","572932$2.74%572.9k","66","42","51.18%","168.2",""
"19","Jáx","564403$2.70%564.4k","-","58","54.52%","165.7",""
"17","Bandakar","540317$2.59%540.3k","-","15","66.96%","158.7",""
"32","Pemberstone","533324$2.55%533.3k","-","37","60.06%","156.6",""
"10","Urumettu","508654$2.44%508.7k","-","22","54.39%","149.4",""
"16","Kagomi","508306$2.43%508.3k","61","40","54.80%","149.3",""
"42","Danty","458537$2.20%458.5k","-","48","62.88%","134.6",""
"42","Crox","386816$1.85%386.8k","-","49","71.86%","113.6",""
"18","Ennja","374547$1.79%374.5k","-","33","43.09%","110.0",""
"35","Darunor","345678$1.66%345.7k","-","40","60.27%","101.5",""
"95","Drhealsgood","33464$0.16%33.5k","62","95","6.80%","9.8",""
"23","Drtymilk","21859$0.10%21.9k","58","42","4.26%","6.4",""
"95","Gonz","11028$0.05%11.0k","67","95","1.43%","3.2",""
"80","Necrohealya","4952$0.02%5.0k","67","82","1.35%","1.5",""
"90","Tazdink","4590$0.02%4.6k","-","90","0.61%","1.3",""
"69","Wangcake","2229$0.01%2.2k","-","71","0.53%","0.7",""
"-","Milku","1810$0.01%1.8k","-","-","0.00%","0.5",""
"-","Eighchbar","1039$0.00%1.0k","-","-","0.00%","0.3",""
"54","Slecht","983$0.00%983.0","63","62","0.52%","0.3",""
"-","Deyn","81$0.00%81.0","66","-","0.00%","0.0",""
