"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"69","Ultimecia","1232605$10.49%1.23m","-","57","67.00%","314.2",""
"85","Funk","1153155$9.81%1.15m","66","93","58.48%","294.0",""
"57","Akecheta","1096515$9.33%1.10m","-","51","73.88%","279.5",""
"56","Dohvyk","1092110$9.29%1.09m","66","49","65.95%","278.4",""
"58","Gaunz","1011218$8.60%1.01m","67","63","61.36%","257.8",""
"45","Changó","987046$8.40%987.0k","-","35","63.62%","251.6",""
"54","Parisshelton","959020$8.16%959.0k","68","50","46.73%","244.5",""
"57","Bandakar","821037$6.99%821.0k","-","49","86.25%","209.3",""
"40","Ishney","714638$6.08%714.6k","70","33","60.52%","182.2",""
"51","Duhd","694405$5.91%694.4k","65","66","34.05%","177.0",""
"31","Jiera","684050$5.82%684.1k","-","66","71.71%","174.4",""
"32","Seadub","568897$4.84%568.9k","71","19","38.19%","145.0",""
"21","Ghazan","561355$4.78%561.4k","-","13","43.79%","143.1",""
"-","Mad Servant","62397$0.53%62.4k","-","-","5.41%","15.9",""
"88","Kasako","41302$0.35%41.3k","55","92","6.82%","10.5",""
"89","Pythagorean","36491$0.31%36.5k","70","88","5.80%","9.3",""
"82","Deyn","15269$0.13%15.3k","69","82","1.45%","3.9",""
"89","Tauraheim","9249$0.08%9.2k","-","89","1.82%","2.4",""
"87","Wangcake","5038$0.04%5.0k","-","87","0.71%","1.3",""
"90","Eighchbar","3977$0.03%4.0k","69","90","0.51%","1.0",""
"-","Fire Nova Totem V","2602$0.02%2.6k","-","-","0.00%","0.7",""
"-","Avrilinca","215$0.00%215.0","6","-","0.00%","0.1",""
