"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"79","Jiero","1351907$11.78%1.35m","-","66","69.39%","324.3",""
"77","Dietolive","1194153$10.41%1.19m","-","69","60.89%","286.4",""
"27","Trolleficent","1060432$9.24%1.06m","-","40","60.18%","254.3",""
"38","Hoebowjoe","1051552$9.17%1.05m","-","26","50.43%","252.2",""
"54","Urumettu","988361$8.62%988.4k","67","55","62.99%","237.1",""
"48","Bandakar","914931$7.98%914.9k","-","39","64.53%","219.4",""
"45","Dryrun","887647$7.74%887.6k","63","70","55.97%","212.9",""
"48","Seadub","874421$7.62%874.4k","69","42","51.89%","209.7",""
"22","Dïrty","700256$6.10%700.3k","65","19","70.11%","168.0",""
"77","Pemberstone","678453$5.91%678.5k","-","74","78.85%","162.7",""
"40","Fossett","592616$5.17%592.6k","-","28","42.86%","142.1",""
"46","Crox","588879$5.13%588.9k","-","41","72.63%","141.2",""
"1","Furkinstine","331476$2.89%331.5k","48","-","43.86%","79.5",""
"95","Pythagorean","122351$1.07%122.4k","-","95","12.90%","29.3",""
"-","Mad Servant","55073$0.48%55.1k","-","-","2.40%","13.2",""
"96","Slecht","28362$0.25%28.4k","69","96","5.66%","6.8",""
"79","Cubensis","27726$0.24%27.7k","66","81","0.00%","6.7",""
"71","Tauraheim","12430$0.11%12.4k","69","71","4.35%","3.0",""
"83","Eighchbar","5859$0.05%5.9k","-","85","0.65%","1.4",""
"77","Deyn","4795$0.04%4.8k","71","75","0.76%","1.2",""
"-","Gurubashi Axe Thrower","8$0.00%8.0","-","-","0.00%","0.0",""
