"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"52","Funk","1136911$10.23%1.14m","65","68","62.65%","303.9",""
"44","Changó","1124871$10.12%1.12m","68","31","67.10%","300.6",""
"43","Dohvyk","1036505$9.33%1.04m","-","44","64.61%","277.0",""
"66","Jiero","1018497$9.17%1.02m","68","66","65.22%","272.2",""
"40","Dirtÿ","931907$8.39%931.9k","71","23","47.52%","249.1",""
"34","Furckinstein","894750$8.05%894.8k","-","25","65.91%","239.1",""
"32","Gaunz","842950$7.59%843.0k","66","39","59.11%","225.3",""
"44","Dietolive","792318$7.13%792.3k","-","41","49.46%","211.8",""
"24","Buffymctank","787815$7.09%787.8k","-","25","73.95%","210.6",""
"38","Bandakar","722081$6.50%722.1k","-","29","82.63%","193.0",""
"28","Seadub","634968$5.71%635.0k","-","20","44.86%","169.7",""
"32","Necrohealya","462013$4.16%462.0k","-","41","45.22%","123.5",""
"24","Trolleficent","411617$3.70%411.6k","59","52","29.70%","110.0",""
"14","Crox","275565$2.48%275.6k","-","12","67.29%","73.6",""
"86","Pythagorean","29235$0.26%29.2k","70","85","4.72%","7.8",""
"56","Slecht","4367$0.04%4.4k","67","56","1.30%","1.2",""
"78","Deyn","4036$0.04%4.0k","-","79","0.57%","1.1",""
"22","Eighchbar","1600$0.01%1.6k","69","22","0.00%","0.4",""
