"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"-","Jiero","66720$5.77%66.7k","67","-","81.54%","359.8",""
"-","Deadstrike","59413$5.14%59.4k","65","-","73.95%","320.4",""
"-","Minuteman","55139$4.77%55.1k","63","-","63.94%","297.3",""
"-","Dankling","52505$4.54%52.5k","61","-","73.96%","283.1",""
"-","Overbit","51424$4.45%51.4k","62","-","83.67%","277.3",""
"-","Changó","50855$4.40%50.9k","67","-","56.32%","274.2",""
"-","Kirilov","50554$4.37%50.6k","65","-","64.66%","272.6",""
"-","Ultimecia","47979$4.15%48.0k","66","-","94.62%","258.7",""
"-","Trii","47816$4.14%47.8k","70","-","75.50%","257.8",""
"50","Muhhgi","47685$4.13%47.7k","66","44","52.83%","257.1",""
"49","Flatzz","47619$4.12%47.6k","64","60","54.99%","256.8",""
"-","Mexius","44350$3.84%44.4k","64","-","87.67%","239.1",""
"-","Pemberstone","43463$3.76%43.5k","61","-","69.18%","234.3",""
"-","Chainguin","43228$3.74%43.2k","66","-","64.79%","233.1",""
"-","Dietolive","42143$3.65%42.1k","63","-","74.07%","227.2",""
"-","Valara","39906$3.45%39.9k","66","-","59.33%","215.2",""
"-","Akecheta","38514$3.33%38.5k","62","-","54.76%","207.7",""
"-","Mogs","35504$3.07%35.5k","61","-","57.69%","191.4",""
"-","Fossett","33551$2.90%33.6k","66","-","50.77%","180.9",""
"-","Cavander","32852$2.84%32.9k","66","-","60.88%","177.1",""
"25","Hoebowjoe","31792$2.75%31.8k","66","33","61.35%","171.4",""
"-","Ishney","31341$2.71%31.3k","66","-","58.90%","169.0",""
"-","Ennja","31325$2.71%31.3k","62","-","82.62%","168.9",""
"14","Bandakar","23765$2.06%23.8k","68","9","61.09%","128.1",""
"-","Claudiu","23721$2.05%23.7k","65","-","60.65%","127.9",""
"36","Danty","23636$2.04%23.6k","65","60","64.43%","127.4",""
"-","Drtymilk","23123$2.00%23.1k","58","-","65.45%","124.7",""
"-","Darunor","18213$1.58%18.2k","62","-","72.24%","98.2",""
"-","Enders","6811$0.59%6.8k","65","-","15.20%","36.7",""
"-","Ghazan","5254$0.45%5.3k","64","-","7.39%","28.3",""
"-","Necrohealya","2552$0.22%2.6k","67","-","10.71%","13.8",""
"-","Tazdink","1753$0.15%1.8k","64","-","0.00%","9.5",""
"-","Gonz","624$0.05%624.0","67","-","0.00%","3.4",""
"-","Shamallama","603$0.05%603.0","65","-","14.64%","3.3",""
"-","Milku","110$0.01%110.0","69","-","1.12%","0.6",""
