"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"58","Drgupta","1222421$13.62%1.22m","34.82%","70","62","61.61%","251.6",""
"55","Ghazan","1045880$11.66%1.05m","32.61%","-","52","47.66%","215.2",""
"47","Shamallama","947606$10.56%947.6k","20.60%","-","48","39.19%","195.0",""
"49","Lumieux","892376$9.95%892.4k","37.72%","68","58","67.83%","183.7",""
"60","Pythagorean","889715$9.92%889.7k","31.02%","-","53","50.39%","183.1",""
"73","Tauraheim","849957$9.47%850.0k","50.55%","-","70","68.34%","174.9",""
"65","Eighchbar","840256$9.36%840.3k","38.89%","-","65","65.91%","172.9",""
"47","Slecht","670467$7.47%670.5k","47.40%","71","46","60.86%","138.0",""
"34","Nanahanapan","654230$7.29%654.2k","40.49%","-","56","60.37%","134.6",""
"43","Wangcake","455933$5.08%455.9k","45.15%","74","39","39.33%","93.8",""
"8","Dieto","56699$0.63%56.7k","16.11%","-","22","3.08%","11.7",""
"64","Furckinstein","34925$0.39%34.9k","40.27%","-","62","41.77%","7.2",""
"67","Akecheta","33310$0.37%33.3k","41.79%","-","65","55.16%","6.9",""
"59","Dohvyk","32533$0.36%32.5k","42.40%","-","57","47.05%","6.7",""
"60","Guliveris","31310$0.35%31.3k","38.29%","-","63","42.53%","6.4",""
"62","Flatzz","31300$0.35%31.3k","27.15%","-","60","44.08%","6.4",""
"64","Garglegop","28332$0.32%28.3k","41.52%","-","62","35.93%","5.8",""
"92","Pemberstone","25636$0.29%25.6k","49.50%","-","92","6.14%","5.3",""
"46","Renke","25026$0.28%25.0k","47.16%","-","46","37.25%","5.2",""
"78","Synergy","23141$0.26%23.1k","27.60%","-","78","5.64%","4.8",""
"92","Parisshelton","20502$0.23%20.5k","-","-","93","2.14%","4.2",""
"93","Dietolive","18436$0.21%18.4k","14.50%","72","92","1.08%","3.8",""
"57","Bandakar","16689$0.19%16.7k","47.23%","-","59","34.42%","3.4",""
"70","Nimda","13611$0.15%13.6k","32.99%","69","71","2.92%","2.8",""
"81","Muscaria","13552$0.15%13.6k","-","-","-","1.42%","2.8",""
"91","Ratshot","12713$0.14%12.7k","0.61%","68","91","1.11%","2.6",""
"70","Sepitus","10686$0.12%10.7k","29.54%","-","70","1.62%","2.2",""
"48","Mortifier","9435$0.11%9.4k","34.05%","-","47","1.38%","1.9",""
"87","Gaunz","7951$0.09%8.0k","10.36%","73","85","0.00%","1.6",""
"75","Seadub","7391$0.08%7.4k","66.24%","-","75","0.00%","1.5",""
"75","Trolleficent","7053$0.08%7.1k","-","66","73","0.00%","1.5",""
"89","Thoominn","6993$0.08%7.0k","5.36%","56","88*","0.00%","1.4",""
"68","Accessdenied","6314$0.07%6.3k","44.25%","-","66","2.01%","1.3",""
"75","Urumettu","6286$0.07%6.3k","21.78%","-","77","0.00%","1.3",""
"67","Johnnylol","5558$0.06%5.6k","50.13%","68","68","2.54%","1.1",""
"74","Ishney","4734$0.05%4.7k","9.55%","-","76","0.00%","1.0",""
"61","Melow","4277$0.05%4.3k","45.33%","-","63","0.92%","0.9",""
"35","Muja","2996$0.03%3.0k","25.01%","-","37","0.59%","0.6",""
"83","Irisviiel","2450$0.03%2.5k","28.99%","-","80","0.00%","0.5",""
"42","Duhd","2392$0.03%2.4k","24.54%","74","43","0.00%","0.5",""
"76","Deadstrike","1320$0.01%1.3k","60.00%","-","75","1.17%","0.3",""
