"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"43","Hoebowjoe","1062553$9.76%1.06m","-","33","59.09%","249.7",""
"63","Dietolive","1042550$9.57%1.04m","70","57","49.54%","245.0",""
"40","Dryrun","1020569$9.37%1.02m","64","57","52.16%","239.9",""
"35","Urumettu","894340$8.21%894.3k","-","49","66.62%","210.2",""
"24","Joepesci","826708$7.59%826.7k","-","34","62.88%","194.3",""
"22","Gonz","812182$7.46%812.2k","-","23","54.96%","190.9",""
"61","Fossett","777815$7.14%777.8k","-","45","51.45%","182.8",""
"71","Pemberstone","735629$6.75%735.6k","68","66","85.50%","172.9",""
"44","Seadub","722631$6.63%722.6k","-","36","47.68%","169.8",""
"21","Ishney","691299$6.35%691.3k","73","12","67.79%","162.5",""
"17","Ghazan","620033$5.69%620.0k","-","13","45.16%","145.7",""
"5","Furkinstine","472042$4.33%472.0k","50","22","51.68%","110.9",""
"17","Dïrty","413234$3.79%413.2k","-","23","75.23%","97.1",""
"17","Slecht","367440$3.37%367.4k","-","17","63.53%","86.4",""
"68","Necrohealya","165558$1.52%165.6k","70","67","22.24%","38.9",""
"3","Dirtywifeÿ","92013$0.84%92.0k","-","6","17.25%","21.6",""
"89","Pythagorean","63943$0.59%63.9k","-","89","6.70%","15.0",""
"-","Mad Servant","52085$0.48%52.1k","-","-","2.85%","12.2",""
"77","Cubensis","39130$0.36%39.1k","66","78","1.03%","9.2",""
"77","Deyn","12023$0.11%12.0k","71","75","1.10%","2.8",""
"92","Eighchbar","7221$0.07%7.2k","-","92","0.77%","1.7",""
"-","Gurubashi Headhunter","426$0.00%426.0","-","-","0.00%","0.1",""
