"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"62","Akecheta","935922$5.16%935.9k","-","61","71.05%","355.1",""
"80","Duhd","930885$5.13%930.9k","-","79","58.39%","353.2",""
"41","Buffymctank","900748$4.96%900.7k","-","48","70.31%","341.7",""
"70","Parisshelton","860742$4.74%860.7k","68","73","61.65%","326.6",""
"51","Ultimecia","829732$4.57%829.7k","72","40","63.02%","314.8",""
"51","Furckinstein","826918$4.56%826.9k","67","45","65.66%","313.7",""
"36","Stankdik","741692$4.09%741.7k","68","40","58.08%","281.4",""
"49","Changó","731824$4.03%731.8k","-","43","65.03%","277.6",""
"41","Dohvyk","718820$3.96%718.8k","-","34","62.18%","272.7",""
"24","Deadstrike","695897$3.83%695.9k","69","23","62.50%","264.0",""
"67","Jiero","690932$3.81%690.9k","-","55","64.46%","262.1",""
"36","Dayn","638050$3.52%638.1k","64","52","51.94%","242.1",""
"16","Pointed","630360$3.47%630.4k","-","30","64.18%","239.2",""
"46","Hoebowjoe","598289$3.30%598.3k","69","43","42.27%","227.0",""
"32","Dryrun","578340$3.19%578.3k","-","53","47.69%","219.4",""
"38","Bandakar","574766$3.17%574.8k","-","32","73.54%","218.1",""
"26","Tumblebug","557493$3.07%557.5k","69","22","52.84%","211.5",""
"33","Irisviiel","512847$2.83%512.8k","68","32","49.29%","194.6",""
"39","Guliveris","488898$2.69%488.9k","-","34","73.18%","185.5",""
"12","Synergy","485051$2.67%485.1k","-","21","55.21%","184.0",""
"24","Ishney","474366$2.61%474.4k","-","16","59.06%","180.0",""
"54","Pemberstone","457105$2.52%457.1k","-","56","65.67%","173.4",""
"12","Paskal","453731$2.50%453.7k","62","28","48.60%","172.1",""
"18","Daxis","442502$2.44%442.5k","-","29","50.06%","167.9",""
"38","Fossett","440702$2.43%440.7k","70","28","46.75%","167.2",""
"52","Ratshot","419933$2.31%419.9k","65","55","41.74%","159.3",""
"24","Seadub","356919$1.97%356.9k","69","20","44.64%","135.4",""
"54","Crox","326585$1.80%326.6k","-","45","53.08%","123.9",""
"8","Dïrty","321295$1.77%321.3k","-","8","61.80%","121.9",""
"14","Valayra","266525$1.47%266.5k","-","61*","49.04%","101.1",""
"54","Ghazan","253280$1.40%253.3k","70","49","29.30%","96.1",""
"91","Grimtide","6006$0.03%6.0k","66","91","1.37%","2.3",""
"96","Slecht","1236$0.01%1.2k","69","96","0.60%","0.5",""
"-","Wangcake","1185$0.01%1.2k","70","-","0.00%","0.4",""
"80","Yunghelga","875$0.00%875.0","67","81","0.00%","0.3",""
"-","Shelton","341$0.00%341.0","68","-","0.00%","0.1",""
"-","Tauraheim","225$0.00%225.0","-","-","0.00%","0.1",""
"-","Vannawight","68$0.00%68.0","65","-","0.00%","0.0",""
