"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"55","Pythagorean","995415$10.68%995.4k","35.27%","-","53","62.12%","227.4",""
"58","Wangcake","894452$9.60%894.5k","43.64%","77","49","73.91%","204.3",""
"64","Milku","841590$9.03%841.6k","52.94%","-","59","72.55%","192.2",""
"53","Gonz","836055$8.97%836.1k","32.01%","-","66","52.91%","191.0",""
"79","Eighchbar","773610$8.30%773.6k","34.27%","71","85","66.60%","176.7",""
"80","Tauraheim","767805$8.24%767.8k","51.63%","74","77","71.10%","175.4",""
"52","Shamallama","750801$8.06%750.8k","28.59%","72","58","44.83%","171.5",""
"46","Ghazan","736963$7.91%737.0k","35.74%","-","49","43.28%","168.3",""
"42","Lumieux","712952$7.65%713.0k","41.19%","72","46","63.32%","162.9",""
"50","Slecht","588689$6.32%588.7k","43.73%","71","55","61.52%","134.5",""
"27","Johnnyxo","546163$5.86%546.2k","40.85%","63","56","62.08%","124.8",""
"77","Flatzz","50129$0.54%50.1k","30.49%","-","76","43.37%","11.5",""
"74","Hercalees","49296$0.53%49.3k","29.93%","-","75","41.89%","11.3",""
"78","Decimous","48456$0.52%48.5k","29.91%","-","78","40.84%","11.1",""
"82","Guliveris","46900$0.50%46.9k","25.00%","-","82","40.52%","10.7",""
"60","Idunrunnin","46150$0.50%46.2k","8.29%","-","58","2.58%","10.5",""
"80","Ultimecia","45855$0.49%45.9k","24.09%","-","81","1.17%","10.5",""
"92","Synergy","43760$0.47%43.8k","18.57%","-","92","6.42%","10.0",""
"75","Dohvyk","43691$0.47%43.7k","34.05%","-","75","51.53%","10.0",""
"73","Furckinstein","40210$0.43%40.2k","33.21%","-","72","47.06%","9.2",""
"68","Bandakar","36658$0.39%36.7k","31.58%","-","68","42.67%","8.4",""
"87","Nimda","36120$0.39%36.1k","13.75%","-","86","3.68%","8.3",""
"83","Dietolive","34617$0.37%34.6k","9.72%","-","83","1.13%","7.9",""
"53","Akecheta","32427$0.35%32.4k","41.27%","-","52","49.93%","7.4",""
"51","Garglegop","25249$0.27%25.2k","42.18%","-","51","36.44%","5.8",""
"78","Thoominn","25198$0.27%25.2k","6.85%","-","82","0.67%","5.8",""
"83","Pemberstone","24768$0.27%24.8k","50.27%","-","83","6.21%","5.7",""
"74","Melow","24600$0.26%24.6k","15.16%","69","73","2.48%","5.6",""
"42","Renke","24585$0.26%24.6k","44.19%","-","42","32.60%","5.6",""
"89","Muja","21336$0.23%21.3k","-","73","89","0.00%","4.9",""
"89","Parisshelton","20245$0.22%20.2k","-","-","89","1.12%","4.6",""
"84","Stankdik","19739$0.21%19.7k","-","-","83","0.00%","4.5",""
"91","Duhd","17763$0.19%17.8k","-","-","91","0.00%","4.1",""
"76","Deadstrike","17494$0.19%17.5k","0.34%","-","77","0.75%","4.0",""
"77","Mortifier","16985$0.18%17.0k","-","-","76","0.79%","3.9",""
"84","Irisviiel","16328$0.18%16.3k","1.51%","-","79","0.00%","3.7",""
"6","Kasako","15263$0.16%15.3k","17.03%","66","10","0.85%","3.5",""
"62","Seadub","15147$0.16%15.1k","31.95%","-","61","0.50%","3.5",""
"63","Olom","14892$0.16%14.9k","9.95%","-","59","1.80%","3.4",""
"89","Melven","12711$0.14%12.7k","-","70","85","0.00%","2.9",""
"82","Ishney","9805$0.11%9.8k","7.87%","-","79","0.78%","2.2",""
