"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"53","Duhd","2116649$5.70%2.12m","72","61","55.22%","303.1",""
"47","Flatzz","1939900$5.23%1.94m","-","49","60.97%","277.8",""
"49","Furckinstein","1914550$5.16%1.91m","-","51","56.96%","274.2",""
"48","Akecheta","1884211$5.08%1.88m","-","49","57.22%","269.8",""
"48","Nimda","1860410$5.01%1.86m","-","63","50.21%","266.4",""
"35","Parisshelton","1841944$4.96%1.84m","74","39","55.17%","263.8",""
"39","Synergy","1784973$4.81%1.78m","-","49","51.24%","255.6",""
"42","Kirilov","1680663$4.53%1.68m","74","45","49.55%","240.7",""
"25","Dohvyk","1574204$4.24%1.57m","-","30","60.78%","225.4",""
"25","Melven","1534708$4.14%1.53m","-","39","48.83%","219.8",""
"66","Guliveris","1493790$4.03%1.49m","-","67","55.88%","213.9",""
"29","Lexzie","1448082$3.90%1.45m","-","47","50.65%","207.4",""
"23","Deadstrike","1411817$3.80%1.41m","-","31","50.24%","202.2",""
"31","Urumettu","1321689$3.56%1.32m","-","36","49.96%","189.3",""
"27","Decimous","1313070$3.54%1.31m","-","35","58.28%","188.0",""
"27","Ultimecia","1285547$3.46%1.29m","-","25","40.22%","184.1",""
"36","Irisviiel","1242883$3.35%1.24m","-","31","54.04%","178.0",""
"26","Gaunz","1232572$3.32%1.23m","-","34","47.60%","176.5",""
"35","Jáx","1217916$3.28%1.22m","-","43","39.12%","174.4",""
"19","Chrg","1191149$3.21%1.19m","62","41","42.27%","170.6",""
"76","Pemberstone","1110778$2.99%1.11m","-","74","56.13%","159.1",""
"39","Garglegop","1019489$2.75%1.02m","-","42","51.24%","146.0",""
"12","Ishney","995602$2.68%995.6k","-","14","47.05%","142.6",""
"8","Ugara","794605$2.14%794.6k","-","8","42.19%","113.8",""
"9","Seadub","777764$2.10%777.8k","-","11","28.59%","111.4",""
"32","Mortifier","770630$2.08%770.6k","-","38","53.90%","110.4",""
"98","Ghazan","128775$0.35%128.8k","-","98","6.66%","18.4",""
"86","Necrohealya","47653$0.13%47.7k","-","87","6.42%","6.8",""
"87","Shamallama","39832$0.11%39.8k","69","90","5.19%","5.7",""
"79","Pythagorean","26347$0.07%26.3k","-","79","3.23%","3.8",""
"85","Slecht","21618$0.06%21.6k","70","86","1.66%","3.1",""
"73","Wangcake","18749$0.05%18.7k","-","71","2.59%","2.7",""
"55","Lavain","14366$0.04%14.4k","70","58","2.15%","2.1",""
"66","Drgupta","11523$0.03%11.5k","-","71","1.38%","1.7",""
"68","Milku","11038$0.03%11.0k","-","66","1.58%","1.6",""
"65","Eighchbar","10029$0.03%10.0k","-","67","0.96%","1.4",""
"88","Deyn","8818$0.02%8.8k","71","91","0.00%","1.3",""
"42","Lumieux","6599$0.02%6.6k","-","43","1.34%","0.9",""
"62","Tauraheim","4577$0.01%4.6k","-","61","1.36%","0.7",""
"71","Kasako","3122$0.01%3.1k","66","72","0.00%","0.4",""
