"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"63","Nimda","918480$4.89%918.5k","68","70","70.26%","368.3",""
"56","Flatzz","915604$4.88%915.6k","-","52","69.35%","367.1",""
"63","Furckinstein","863150$4.60%863.2k","-","59","67.90%","346.1",""
"85","Duhd","861442$4.59%861.4k","72","82","52.49%","345.4",""
"51","Chrg","847869$4.52%847.9k","-","74","69.91%","340.0",""
"52","Kurtz","776336$4.14%776.3k","-","55","61.80%","311.3",""
"49","Dohvyk","767657$4.09%767.7k","-","48","66.68%","307.8",""
"54","Dietolive","767481$4.09%767.5k","72","45","48.85%","307.7",""
"52","Ultimecia","767191$4.09%767.2k","-","34","50.41%","307.6",""
"45","Lexzie","759223$4.04%759.2k","64","68","73.14%","304.4",""
"55","Gaunz","743695$3.96%743.7k","71","53","50.80%","298.2",""
"54","Parisshelton","741589$3.95%741.6k","74","50","56.27%","297.3",""
"46","Deadstrike","709265$3.78%709.3k","72","43","69.24%","284.4",""
"41","Synergy","708731$3.78%708.7k","-","39","66.03%","284.2",""
"59","Urumettu","680080$3.62%680.1k","73","48","68.12%","272.7",""
"33","Renke","669830$3.57%669.8k","-","57","69.53%","268.6",""
"57","Irisviiel","621465$3.31%621.5k","76","38","65.31%","249.2",""
"39","Kirilov","612192$3.26%612.2k","74","30","48.71%","245.5",""
"30","Melven","572511$3.05%572.5k","70","38","51.43%","229.6",""
"49","Guliveris","557875$2.97%557.9k","-","46","73.25%","223.7",""
"48","Hbar","540821$2.88%540.8k","63","60","68.20%","216.8",""
"59","Garglegop","533073$2.84%533.1k","-","62","73.22%","213.7",""
"31","Ishney","481083$2.56%481.1k","-","23","51.91%","192.9",""
"12","Dayn","470621$2.51%470.6k","-","15","42.79%","188.7",""
"37","Zugshirt","464691$2.48%464.7k","68","40","45.35%","186.3",""
"74","Pemberstone","436127$2.32%436.1k","-","65","70.66%","174.9",""
"32","Mortifier","355912$1.90%355.9k","-","34","66.87%","142.7",""
"37","Tacomojo","307542$1.64%307.5k","67","42","35.49%","123.3",""
"48","Ghazan","202555$1.08%202.6k","72","43","24.09%","81.2",""
"31","Fossett","68599$0.37%68.6k","71","26","6.77%","27.5",""
"96","Pythagorean","19371$0.10%19.4k","74","96","1.36%","7.8",""
"89","Shamallama","16847$0.09%16.8k","68","89","0.00%","6.8",""
"96","Necrohealya","9134$0.05%9.1k","73","96","0.00%","3.7",""
"96","Slecht","5365$0.03%5.4k","70","96","0.85%","2.2",""
"95","Wangcake","679$0.00%679.0","74","95","0.00%","0.3",""
"-","Milku","46$0.00%46.0","-","-","0.00%","0.0",""
