"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"80","Akecheta","1846353$6.00%1.85m","-","82","71.68%","481.8",""
"79","Nimda","1812701$5.89%1.81m","-","88","64.30%","473.0",""
"90","Duhd","1764516$5.73%1.76m","-","92","65.16%","460.5",""
"75","Dohvyk","1695109$5.51%1.70m","-","80","71.80%","442.3",""
"70","Parisshelton","1536662$4.99%1.54m","-","70","64.78%","401.0",""
"83","Guliveris","1363598$4.43%1.36m","-","85","65.44%","355.8",""
"73","Furckinstein","1299083$4.22%1.30m","-","71","63.83%","339.0",""
"63","Synergy","1273123$4.14%1.27m","-","62","58.63%","332.2",""
"58","Melven","1222364$3.97%1.22m","70","70","63.15%","319.0",""
"65","Ultimecia","1173569$3.81%1.17m","-","60","52.12%","306.2",""
"57","Decimous","1156694$3.76%1.16m","-","64","68.73%","301.8",""
"75","Dietolive","1135052$3.69%1.14m","-","76","51.79%","296.2",""
"51","Flatzz","1115946$3.63%1.12m","-","52","65.03%","291.2",""
"88","Ratshot","1108867$3.60%1.11m","-","93","54.04%","289.4",""
"60","Gaunz","1082920$3.52%1.08m","-","60","50.35%","282.6",""
"74","Irisviiel","1039229$3.38%1.04m","-","64","60.88%","271.2",""
"35","Deadstrike","1014664$3.30%1.01m","-","40","58.80%","264.8",""
"30","Sepitus","902263$2.93%902.3k","70","41","59.04%","235.4",""
"27","Johnnylol","849640$2.76%849.6k","-","42","56.43%","221.7",""
"27","Renke","792007$2.57%792.0k","-","39","57.48%","206.7",""
"29","Melow","780099$2.53%780.1k","68","44","51.99%","203.6",""
"92","Pemberstone","777997$2.53%778.0k","-","92","57.25%","203.0",""
"41","Seadub","776247$2.52%776.2k","72","43","58.77%","202.6",""
"37","Bandakar","738888$2.40%738.9k","-","39","59.72%","192.8",""
"52","Olom","727328$2.36%727.3k","-","61","45.76%","189.8",""
"38","Garglegop","658262$2.14%658.3k","-","38","54.57%","171.8",""
"11","Ishney","550123$1.79%550.1k","-","10","48.06%","143.6",""
"13","Thoominn","406758$1.32%406.8k","-","43","36.39%","106.1",""
"95","Ghazan","50118$0.16%50.1k","73","96","3.29%","13.1",""
"83","Necrohealya","37028$0.12%37.0k","-","84","7.76%","9.7",""
"82","Slecht","23316$0.08%23.3k","-","83","2.11%","6.1",""
"92","Shamallama","19834$0.06%19.8k","71","93","4.83%","5.2",""
"85","Pythagorean","14220$0.05%14.2k","-","84","2.37%","3.7",""
"83","Eighchbar","8619$0.03%8.6k","71","85","1.46%","2.2",""
"69","Drgupta","6434$0.02%6.4k","70","75","1.11%","1.7",""
"66","Milku","6277$0.02%6.3k","74","64","0.92%","1.6",""
"55","Deyn","4913$0.02%4.9k","-","61","1.24%","1.3",""
"64","Wangcake","4130$0.01%4.1k","74","63","0.87%","1.1",""
"50","Tauraheim","1538$0.00%1.5k","73","51","0.00%","0.4",""
"55","Kasako","1005$0.00%1.0k","65","54","0.78%","0.3",""
"-","Lumieux","124$0.00%124.0","-","-","0.00%","0.0",""
