"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"61","Akecheta","2522661$6.08%2.52m","-","61","80.02%","418.6",""
"45","Dohvyk","2069339$4.99%2.07m","-","43","71.79%","343.3",""
"76","Parisshelton","2004174$4.83%2.00m","-","79","57.54%","332.5",""
"50","Stankdik","1852505$4.46%1.85m","-","52","63.06%","307.4",""
"42","Changó","1728630$4.17%1.73m","-","41","69.68%","286.8",""
"37","Synergy","1682831$4.05%1.68m","-","42","67.14%","279.2",""
"76","Jiero","1670910$4.03%1.67m","-","69","58.63%","277.2",""
"38","Dïrty","1591108$3.83%1.59m","-","59","67.27%","264.0",""
"35","Kirilov","1576108$3.80%1.58m","-","29","59.44%","261.5",""
"55","Dryrun","1564047$3.77%1.56m","-","61","60.35%","259.5",""
"32","Decimous","1542996$3.72%1.54m","64","49","69.41%","256.0",""
"50","Jáx","1513128$3.65%1.51m","-","58","51.20%","251.1",""
"53","Guliveris","1430686$3.45%1.43m","-","58","76.20%","237.4",""
"55","Irisviiel","1397029$3.37%1.40m","-","51","61.01%","231.8",""
"53","Bandakar","1386819$3.34%1.39m","-","59","77.60%","230.1",""
"40","Urumettu","1359849$3.28%1.36m","-","49","60.60%","225.6",""
"33","Tumblebug","1341331$3.23%1.34m","-","35","53.98%","222.6",""
"15","Deadstrike","1294393$3.12%1.29m","69","18","60.48%","214.8",""
"84","Duhd","1155018$2.78%1.16m","-","87","26.17%","191.6",""
"29","Seadub","1132673$2.73%1.13m","-","28","46.71%","187.9",""
"24","Ishney","1075885$2.59%1.08m","-","16","63.57%","178.5",""
"61","Ultimecia","930115$2.24%930.1k","-","59","28.58%","154.3",""
"38","Crox","903895$2.18%903.9k","-","45","69.95%","150.0",""
"64","Dietolive","879470$2.12%879.5k","-","68","27.99%","145.9",""
"34","Gaunz","778870$1.88%778.9k","71","28","28.92%","129.2",""
"32","Furckinstein","754165$1.82%754.2k","69","29","31.48%","125.1",""
"19","Pointed","677988$1.63%678.0k","-","26","32.31%","112.5",""
"21","Furkinstine","611553$1.47%611.6k","-","31","27.20%","101.5",""
"18","Flatzz","583114$1.41%583.1k","-","25","30.99%","96.8",""
"16","Spaghetties","569473$1.37%569.5k","62","42","25.72%","94.5",""
"74","Pemberstone","542912$1.31%542.9k","-","78","28.65%","90.1",""
"7","Finnagetit","395640$0.95%395.6k","52","30","23.99%","65.6",""
"5","Ugara","261946$0.63%261.9k","48","-","27.84%","43.5",""
"76","Ghazan","226365$0.55%226.4k","-","75","15.95%","37.6",""
"13","Gnarlsbarkly","223557$0.54%223.6k","37","-","22.16%","37.1",""
"91","Pythagorean","97855$0.24%97.9k","-","92","4.94%","16.2",""
"94","Necrohealya","60135$0.14%60.1k","71","95","1.06%","10.0",""
"81","Slecht","31959$0.08%32.0k","69","82","2.80%","5.3",""
"-","Euphy","25575$0.06%25.6k","-","-","0.00%","4.2",""
"85","Gonz","17338$0.04%17.3k","-","84","0.00%","2.9",""
"85","Hazyev","12085$0.03%12.1k","-","85","1.21%","2.0",""
"-","Kasako","8704$0.02%8.7k","-","-","0.61%","1.4",""
"86","Drgupta","6371$0.02%6.4k","65","85","0.00%","1.1",""
"41","Milku","5695$0.01%5.7k","-","40","1.33%","0.9",""
"76","Wangcake","3210$0.01%3.2k","72","77","0.00%","0.5",""
"63","Eighchbar","2156$0.01%2.2k","-","65","0.00%","0.4",""
