"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"28","Kurtz","1083645$5.61%1.08m","72","38","55.08%","217.7",""
"41","Jiero","1010791$5.23%1.01m","74","41","57.14%","203.0",""
"20","Dryrun","980722$5.08%980.7k","-","32","55.69%","197.0",""
"20","Stankdik","910527$4.71%910.5k","72","27","45.74%","182.9",""
"21","Parisshelton","909054$4.71%909.1k","70","31","49.17%","182.6",""
"16","Duhd","879472$4.55%879.5k","-","26","48.82%","176.7",""
"21","Jáx","853190$4.42%853.2k","69","36","50.22%","171.4",""
"22","Dietolive","823919$4.27%823.9k","71","30","43.40%","165.5",""
"20","Kirilov","778210$4.03%778.2k","74","24","41.41%","156.3",""
"23","Gaunz","751248$3.89%751.2k","70","34","42.34%","150.9",""
"20","Flatzz","734493$3.80%734.5k","66","32","44.27%","147.5",""
"18","Changó","726716$3.76%726.7k","-","22","40.96%","146.0",""
"16","Irisviiel","713242$3.69%713.2k","-","18","47.22%","143.3",""
"16","Dohvyk","657756$3.41%657.8k","70","17","40.52%","132.1",""
"26","Akecheta","628060$3.25%628.1k","-","31","33.81%","126.2",""
"10","Ishney","624816$3.24%624.8k","74","9","47.82%","125.5",""
"12","Ultimecia","616011$3.19%616.0k","-","12","39.93%","123.7",""
"15","Bandakar","612512$3.17%612.5k","-","15","53.71%","123.0",""
"11","Seadub","606574$3.14%606.6k","-","19","33.44%","121.8",""
"10","Decimous","574434$2.97%574.4k","-","15","38.04%","115.4",""
"5","Melven","550560$2.85%550.6k","64","13","43.58%","110.6",""
"6","Deadstrike","534086$2.77%534.1k","69","11","35.98%","107.3",""
"10","Dïrty","517107$2.68%517.1k","64","27","38.40%","103.9",""
"60","Pemberstone","509868$2.64%509.9k","-","62","49.72%","102.4",""
"9","Furckinstein","495820$2.57%495.8k","-","9","29.99%","99.6",""
"48","Guliveris","387251$2.01%387.3k","-","47","41.91%","77.8",""
"13","Synergy","378990$1.96%379.0k","68","25","19.98%","76.1",""
"40","Mortifier","290067$1.50%290.1k","68","38","37.29%","58.3",""
"91","Ghazan","79626$0.41%79.6k","-","92","5.83%","16.0",""
"73","Necrohealya","24989$0.13%25.0k","-","76","5.50%","5.0",""
"57","Wangcake","14565$0.08%14.6k","73","57","4.80%","2.9",""
"50","Drgupta","14082$0.07%14.1k","67","57","3.90%","2.8",""
"57","Tazdink","8297$0.04%8.3k","71","60","1.24%","1.7",""
"65","Eighchbar","7110$0.04%7.1k","71","65","1.62%","1.4",""
"68","Slecht","6947$0.04%6.9k","70","70","1.69%","1.4",""
"66","Milku","6676$0.03%6.7k","-","64","0.64%","1.3",""
"52","Tauraheim","6147$0.03%6.1k","71","54","0.84%","1.2",""
"36","Lumieux","4160$0.02%4.2k","-","55","1.97%","0.8",""
"46","Deyn","1351$0.01%1.4k","-","49","0.00%","0.3",""
