"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"67","Dietolive","920168$5.29%920.2k","70","60","61.01%","342.2",""
"62","Parisshelton","880116$5.06%880.1k","68","65","63.82%","327.3",""
"39","Minuteman","822586$4.73%822.6k","-","45","67.11%","305.9",""
"55","Dirtÿ","793486$4.56%793.5k","71","44","60.47%","295.1",""
"52","Duhd","779144$4.48%779.1k","64","69","56.79%","289.7",""
"25","Flatzz","739039$4.25%739.0k","65","24","73.32%","274.8",""
"44","Sur","738507$4.24%738.5k","68","45","72.79%","274.6",""
"34","Changó","727135$4.18%727.1k","-","26","67.25%","270.4",""
"55","Valara","700295$4.02%700.3k","67","63","53.21%","260.4",""
"21","Deadstrike","696522$4.00%696.5k","69","20","67.44%","259.0",""
"24","Dohvyk","679242$3.90%679.2k","-","30","67.66%","252.6",""
"61","Jiero","668427$3.84%668.4k","-","66","62.57%","248.6",""
"23","Stankdik","627212$3.60%627.2k","-","28","64.29%","233.2",""
"34","Gaunz","623996$3.59%624.0k","66","46","61.13%","232.0",""
"21","Buffymctank","623836$3.58%623.8k","-","23","67.98%","232.0",""
"25","Dankling","607257$3.49%607.3k","66","34","57.02%","225.8",""
"27","Furckinstein","569402$3.27%569.4k","-","20","66.22%","211.7",""
"15","Tumblebug","526344$3.02%526.3k","66","20","52.51%","195.7",""
"53","Ratshot","499799$2.87%499.8k","61","73","56.01%","185.9",""
"18","Ishney","495909$2.85%495.9k","73","9","65.60%","184.4",""
"18","Paskal","489904$2.81%489.9k","-","49","45.83%","182.2",""
"11","Irisviiel","449236$2.58%449.2k","61","31","54.98%","167.1",""
"36","Guliveris","410479$2.36%410.5k","-","36","70.03%","152.6",""
"42","Crox","408190$2.35%408.2k","-","36","79.45%","151.8",""
"21","Seadub","394100$2.26%394.1k","70","15","52.60%","146.6",""
"18","Bandakar","372625$2.14%372.6k","-","17","73.80%","138.6",""
"33","Fossett","371131$2.13%371.1k","68","27","42.21%","138.0",""
"49","Pemberstone","360462$2.07%360.5k","-","50","62.18%","134.0",""
"38","Ghazan","248862$1.43%248.9k","-","35","30.62%","92.5",""
"7","Decimous","162237$0.93%162.2k","55","23","51.69%","60.3",""
"93","Necrohealya","9459$0.05%9.5k","71","93","1.06%","3.5",""
"89","Yunghelga","3261$0.02%3.3k","64","89","0.00%","1.2",""
"91","Slecht","2024$0.01%2.0k","67","90","0.90%","0.8",""
"90","Cubensis","1518$0.01%1.5k","63","90","0.00%","0.6",""
"-","Shelton","942$0.01%942.0","66","-","0.00%","0.4",""
"-","Tauraheim","748$0.00%748.0","-","-","0.00%","0.3",""
"-","Wangcake","430$0.00%430.0","70","-","0.00%","0.2",""
"-","Milku","393$0.00%393.0","-","-","0.00%","0.1",""
