"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"76","Duhd","1699095$5.36%1.70m","72","83","64.00%","334.2",""
"58","Parisshelton","1652284$5.21%1.65m","74","62","63.06%","325.0",""
"63","Kurtz","1624164$5.12%1.62m","-","73","66.95%","319.5",""
"52","Nimda","1605690$5.06%1.61m","-","66","57.12%","315.8",""
"50","Akecheta","1488313$4.69%1.49m","-","56","65.05%","292.8",""
"46","Dohvyk","1476753$4.66%1.48m","-","53","65.98%","290.5",""
"41","Muja","1411492$4.45%1.41m","70","58","62.03%","277.6",""
"50","Synergy","1392854$4.39%1.39m","-","60","60.51%","274.0",""
"34","Deadstrike","1378482$4.35%1.38m","-","45","62.90%","271.2",""
"44","Furckinstein","1326276$4.18%1.33m","-","48","64.84%","260.9",""
"34","Flatzz","1318067$4.16%1.32m","-","39","57.89%","259.3",""
"38","Melven","1270427$4.01%1.27m","-","56","60.58%","249.9",""
"63","Guliveris","1207163$3.81%1.21m","-","63","63.33%","237.5",""
"34","Chrg","1167493$3.68%1.17m","-","51","50.24%","229.7",""
"56","Irisviiel","1122295$3.54%1.12m","-","50","59.07%","220.8",""
"32","Decimous","1120640$3.53%1.12m","-","38","66.47%","220.4",""
"37","Zugshirt","1101745$3.47%1.10m","-","69","50.91%","216.7",""
"54","Dietolive","1090907$3.44%1.09m","-","56","42.54%","214.6",""
"41","Ultimecia","1087083$3.43%1.09m","-","37","48.15%","213.8",""
"22","Renke","983494$3.10%983.5k","-","45","58.84%","193.5",""
"37","Gaunz","971827$3.06%971.8k","-","45","46.01%","191.2",""
"84","Pemberstone","866258$2.73%866.3k","-","82","60.35%","170.4",""
"16","Ugara","842813$2.66%842.8k","74","17","55.29%","165.8",""
"20","Ishney","775773$2.45%775.8k","-","21","49.24%","152.6",""
"34","Garglegop","697928$2.20%697.9k","-","39","52.39%","137.3",""
"43","Mortifier","659957$2.08%660.0k","-","45","59.41%","129.8",""
"74","Lexzie","142107$0.45%142.1k","64","86","4.89%","28.0",""
"81","Ghazan","52647$0.17%52.6k","73","81","3.18%","10.4",""
"91","Necrohealya","35579$0.11%35.6k","-","91","6.20%","7.0",""
"92","Pythagorean","34874$0.11%34.9k","-","92","4.97%","6.9",""
"84","Shamallama","26501$0.08%26.5k","-","87","2.65%","5.2",""
"87","Slecht","16973$0.05%17.0k","-","88","2.52%","3.3",""
"84","Eighchbar","13818$0.04%13.8k","71","86","1.39%","2.7",""
"82","Drgupta","11272$0.04%11.3k","-","86","1.38%","2.2",""
"67","Wangcake","10485$0.03%10.5k","74","66","2.41%","2.1",""
"62","Tazdink","8987$0.03%9.0k","-","63","1.06%","1.8",""
"76","Milku","8580$0.03%8.6k","74","74","1.24%","1.7",""
"55","Deyn","6560$0.02%6.6k","-","58","0.63%","1.3",""
"72","Tauraheim","3819$0.01%3.8k","-","72","1.05%","0.8",""
"73","Kasako","2465$0.01%2.5k","66","75","0.00%","0.5",""
