"Parse %","Name","Amount","Ilvl","Ilvl %","Active","DPS",""
"72","Ultimecia","88509$5.97%88.5k","70","63","79.19%","294.2",""
"55","Jiero","83065$5.60%83.1k","67","63","82.38%","276.1",""
"54","Hoebowjoe","77275$5.21%77.3k","67","62","70.34%","256.9",""
"37","Spicyhot","73946$4.99%73.9k","66","50","87.49%","245.8",""
"48","Guki","73161$4.93%73.2k","64","72","64.55%","243.2",""
"65","Valara","72885$4.91%72.9k","66","80","61.68%","242.3",""
"44","Gaunz","72560$4.89%72.6k","62","81","74.11%","241.2",""
"52","Flesharrow","71215$4.80%71.2k","70","47","80.95%","236.8",""
"56","Deadstrike","67328$4.54%67.3k","67","71","69.54%","223.8",""
"65","Akecheta","67115$4.53%67.1k","66","61","51.72%","223.1",""
"60","Minuteman","66415$4.48%66.4k","66","80","51.67%","220.8",""
"37","Cavander","65930$4.45%65.9k","68","37","53.69%","219.2",""
"28","Ishney","62830$4.24%62.8k","69","22","60.42%","208.9",""
"41","Kirilov","59530$4.01%59.5k","-","58","58.02%","197.9",""
"44","Danty","57919$3.91%57.9k","-","46","69.70%","192.5",""
"43","Fossett","53288$3.59%53.3k","67","43","68.26%","177.2",""
"24","Tumblebug","51945$3.50%51.9k","64","38","61.39%","172.7",""
"46","Dirtÿ","47739$3.22%47.7k","67","52","45.17%","158.7",""
"46","Bandakar","46978$3.17%47.0k","69","34","73.67%","156.2",""
"29","Flatzz","43923$2.96%43.9k","64","37","64.68%","146.0",""
"31","Dohvyk","43220$2.91%43.2k","60","67","60.03%","143.7",""
"8","Parisshelton","40638$2.74%40.6k","58","23","66.43%","135.1",""
"15","Ghazan","34527$2.33%34.5k","70","9","42.01%","114.8",""
"15","Changó","30755$2.07%30.8k","67","9","45.39%","102.2",""
"97","Necrohealya","12910$0.87%12.9k","69","97","43.32%","42.9",""
"-","Furckinstein","11549$0.78%11.5k","66","-","74.27%","38.4",""
"80","Deyn","2238$0.15%2.2k","68","80","9.70%","7.4",""
"77","Tazdink","1925$0.13%1.9k","68","76","4.27%","6.4",""
"62","Pythagorean","1211$0.08%1.2k","69","62","12.68%","4.0",""
"47","Wangcake","380$0.03%380.0","68","49","0.93%","1.3",""
"54","Milku","134$0.01%134.0","70","53","1.07%","0.4",""
