"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"66","Wangcake","50001$11.62%50.0k","45.67%","71","59","64.56%","135.8",""
"63","Eighchbar","47750$11.10%47.8k","33.95%","68","64","72.99%","129.7",""
"70","Slecht","46502$10.81%46.5k","44.46%","-","78","60.51%","126.3",""
"53","Deyn","43608$10.13%43.6k","33.81%","68","51","29.72%","118.4",""
"60","Milku","41510$9.65%41.5k","51.63%","-","48","60.48%","112.7",""
"55","Cubensis","39958$9.29%40.0k","31.99%","63","78","49.46%","108.5",""
"28","Shelton","32770$7.62%32.8k","33.35%","66","38","37.97%","89.0",""
"30","Tauraheim","32576$7.57%32.6k","53.37%","64","50","56.84%","88.5",""
"42","Ratshot","29932$6.96%29.9k","54.13%","64","63","56.88%","81.3",""
"37","Pythagorean","24374$5.66%24.4k","31.28%","70","32","26.31%","66.2",""
"85","Ghazan","17429$4.05%17.4k","15.68%","70","82","11.41%","47.3",""
"-","Yunghelga","12294$2.86%12.3k","23.25%","64","-","8.37%","33.4",""
"82","Dietolive","2634$0.61%2.6k","-","-","82","0.00%","7.2",""
"61","Hoebowjoe","1818$0.42%1.8k","-","69","63","0.00%","4.9",""
"64","Gaunz","1440$0.33%1.4k","-","66","65","0.00%","3.9",""
"87","Pemberstone","1439$0.33%1.4k","44.07%","-","90","3.26%","3.9",""
"68","Duhd","960$0.22%960.0","-","64","64","2.20%","2.6",""
"61","Tumblebug","856$0.20%856.0","-","64","57","0.00%","2.3",""
"48","Guliveris","681$0.16%681.0","59.32%","-","53","22.19%","1.8",""
"32","Buffymctank","418$0.10%418.0","73.91%","64","34","27.80%","1.1",""
"32","Dohvyk","413$0.10%413.0","65.50%","62","39","16.01%","1.1",""
"65","Deadstrike","231$0.05%231.0","80.62%","69","68","4.57%","0.6",""
"56","Stankdik","204$0.05%204.0","-","66","57","0.00%","0.6",""
"56","Minuteman","189$0.04%189.0","31.77%","67","57","0.00%","0.5",""
"21","Bandakar","129$0.03%129.0","95.25%","-","19","1.08%","0.4",""
"16","Changó","100$0.02%100.0","89.36%","68","13","18.46%","0.3",""
"-","Rootrot","90$0.02%90.0","-","24","-","4.05%","0.2",""
