"Parse %","Name","Amount","Overheal","Ilvl","Ilvl %","Active","HPS",""
"74","Milku","564067$12.17%564.1k","35.66%","67","79","84.49%","202.3",""
"64","Eighchbar","548386$11.83%548.4k","28.06%","61","86","74.84%","196.7",""
"62","Pythagorean","503354$10.86%503.4k","29.37%","65","75","56.32%","180.5",""
"49","Necrohealya","462494$9.98%462.5k","36.66%","67","56","65.95%","165.9",""
"25","Ghazan","434252$9.37%434.3k","21.78%","64","36","40.72%","155.7",""
"36","Slecht","406681$8.77%406.7k","34.27%","57","64","77.54%","145.9",""
"38","Peareyeuh","405833$8.76%405.8k","22.73%","-","55","35.27%","145.6",""
"24","Drhealsgood","390027$8.41%390.0k","38.62%","58","49","67.20%","139.9",""
"29","Tazdink","389268$8.40%389.3k","13.34%","-","39","45.98%","139.6",""
"16","Gonz","214132$4.62%214.1k","26.44%","66","18","18.39%","76.8",""
"93","Hoebowjoe","32183$0.69%32.2k","-","64","93","0.63%","11.5",""
"85","Ultimecia","23822$0.51%23.8k","38.54%","65","86","6.86%","8.5",""
"85","Mogs","22704$0.49%22.7k","-","-","83","0.72%","8.1",""
"81","Pemberstone","21585$0.47%21.6k","19.62%","-","81","4.35%","7.7",""
"54","Akecheta","21038$0.45%21.0k","25.37%","63","54","51.48%","7.5",""
"79","Lachupacabra","18316$0.40%18.3k","-","60","77","0.00%","6.6",""
"84","Saphex","17927$0.39%17.9k","-","63","82","1.40%","6.4",""
"17","Darunor","16460$0.36%16.5k","40.27%","-","43","3.94%","5.9",""
"60","Danty","15997$0.35%16.0k","32.81%","-","61","33.08%","5.7",""
"44","Changó","14287$0.31%14.3k","37.36%","-","43","43.24%","5.1",""
"76","Claudiu","12891$0.28%12.9k","-","-","73","1.13%","4.6",""
"65","Fossett","12015$0.26%12.0k","-","64","64","1.08%","4.3",""
"80","Mexius","9312$0.20%9.3k","16.66%","-","79","3.91%","3.3",""
"87","Valara","8733$0.19%8.7k","-","64","84","0.00%","3.1",""
"45","Crox","7760$0.17%7.8k","16.79%","-","49","0.97%","2.8",""
"41","Bandakar","7281$0.16%7.3k","15.40%","-","38","17.76%","2.6",""
"75","Deadstrike","7190$0.16%7.2k","38.16%","-","79","4.17%","2.6",""
"66","Trii","6792$0.15%6.8k","17.33%","67","70","1.33%","2.4",""
"92","Slybanana","5606$0.12%5.6k","-","61","92","0.00%","2.0",""
"31","Muhhgi","5377$0.12%5.4k","46.50%","64","30","27.31%","1.9",""
"73","Dirtypantiz","5149$0.11%5.1k","-","63","68","0.00%","1.8",""
"89","Jiero","3657$0.08%3.7k","-","66","88","0.00%","1.3",""
"86","Dankling","3365$0.07%3.4k","-","-","85","0.00%","1.2",""
"91","Urumettu","3279$0.07%3.3k","-","56","90","0.00%","1.2",""
"64","Kirilov","2947$0.06%2.9k","56.94%","65","67","2.48%","1.1",""
"62","Chainguin","2554$0.06%2.6k","25.23%","66","67","0.00%","0.9",""
"65","Overbit","2464$0.05%2.5k","49.67%","62","71","2.01%","0.9",""
"90","Chingu","2196$0.05%2.2k","-","-","89","0.00%","0.8",""
"-","Gaunz","1750$0.04%1.8k","-","61","-","0.00%","0.6",""
"-","Ahuntard","1080$0.02%1.1k","-","61","-","0.00%","0.4",""
"68","Cavander","1050$0.02%1.1k","76.68%","65","67","0.00%","0.4",""
